time,stock_code,current_price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,indiv_net_vol,foreign_net_vol,inst_net_vol,pension_net_vol,trust_net_vol,insurance_net_vol,private_fund_net_vol,bank_net_vol,state_net_vol,other_net_vol,prog_net_vol
93130497,005930,70200.0,1307423,70200.0,49.99999999965,100.0,75.0,75.0,1.0000096373717082,1.0797844499553304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93130498,005930,70200.0,1307424,70200.0,49.99999999965,100.0,75.0,75.0,1.0000092931695548,1.0773506084951667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93130498,005930,70200.0,1307430,70200.0,100.0,100.0,75.0,75.0,1.00001258209386,1.0755135636654483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93130698,005930,70100.0,1307450,70180.0,0.0,99.88600740951838,50.0,66.66666666666667,1.0000258907617134,1.0753128866617707,-1307450.0,0.0,0.0,-100.0,-0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131289,005930,70200.0,1307451,70180.0,49.99999999965,100.02849814762041,75.0,66.66666666666667,1.00002474341329,1.0729172367455468,1307451.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131290,005930,70200.0,1307452,70180.0,49.99999999965,100.02849814762041,75.0,66.66666666666667,1.0000235960692545,1.0705385297619339,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131291,005930,70200.0,1307453,70180.0,49.99999999965,100.02849814762041,75.0,75.0,1.0000224487296066,1.068176572735609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131292,005930,70200.0,1307456,70180.0,49.99999999965,100.02849814762041,75.0,75.0,1.0000227546295632,1.0660627707894046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131491,005930,70200.0,1307457,70200.0,49.99999999965,100.0,75.0,75.0,1.0000217220274972,1.0637326522028485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131600,005930,70200.0,1307458,70200.0,49.99999999965,100.0,75.0,75.0,1.0000206894291435,1.0614187339330967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93131787,005930,70100.0,1307590,70180.0,33.33333333317778,99.88600740951838,50.0,66.66666666666667,1.0001148427593054,1.0742841243514811,-1307590.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93132297,005930,70200.0,1307591,70180.0,49.999999999825,100.02849814762041,75.0,66.66666666666667,1.0001087996757043,1.0719307666975095,1307591.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93132299,005930,70200.0,1307592,70180.0,49.999999999825,100.02849814762041,75.0,66.66666666666667,1.000102756674375,1.069593792985558,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93132394,005930,70200.0,1307593,70180.0,49.999999999825,100.02849814762041,75.0,75.0,1.0000967137553156,1.0672730196013165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93132488,005930,70200.0,1307594,70180.0,49.999999999825,100.02849814762041,75.0,75.0,1.0000906709185247,1.0649682658074087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93132489,005930,70200.0,1307595,70200.0,49.999999999825,100.0,75.0,75.0,1.0000846281640006,1.0626793536855805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93132690,005930,70200.0,1307597,70200.0,49.999999999825,100.0,75.0,75.0,1.0000793120698974,1.060521763490766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93133094,005930,70200.0,1307620,70200.0,66.66666666635555,100.0,75.0,75.0,1.0000892158326018,1.0608075971438817,0.0,0.0,0.0,0.0,0.14265335235378032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93133387,005930,70200.0,1307621,70200.0,49.99999999965,100.0,75.0,75.0,1.0000822936116756,1.058552977843208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93133389,005930,70200.0,1307622,70200.0,49.99999999965,100.0,75.0,75.0,1.0000753714971613,1.05631363568938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93133499,005930,70200.0,1307623,70200.0,49.99999999965,100.0,75.0,75.0,1.0000684877316142,1.054089404290941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93133501,005930,70200.0,1307624,70200.0,49.99999999965,100.0,75.0,75.0,1.00006160407136,1.0518801197907501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134094,005930,70150.0,1307634,70190.0,39.999999999775994,99.9430118250463,62.5,70.83333333333333,1.0000614506334025,1.0507258633808716,-1307634.0,0.0,0.0,-50.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134295,005930,70150.0,1307635,70180.0,39.999999999775994,99.9572527785694,62.5,66.66666666666667,1.0000551407507816,1.0485413344254881,0.0,0.0,0.0,50.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134388,005930,70150.0,1307642,70170.0,66.66666666604445,99.97149779107882,62.5,62.5,1.0000531901693095,1.047064693576964,0.0,0.0,0.0,0.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134390,005930,70150.0,1307643,70160.0,0.0,99.98574686431014,62.5,62.5,1.000046650993972,1.044905964311905,0.0,0.0,0.0,0.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134391,005930,70150.0,1307644,70150.0,0.0,100.0,62.5,62.5,1.0000401119141524,1.0427614719893894,0.0,0.0,0.0,0.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134498,005930,70150.0,1307645,70150.0,0.0,100.0,62.5,62.5,1.000033649408344,1.0406310659261675,0.0,0.0,0.0,0.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134591,005930,70100.0,1307652,70140.0,0.0,99.94297120045623,50.0,58.333333333333336,1.0000315460851021,1.0392077671361915,-1307652.0,0.0,0.0,-50.0,-0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134794,005930,70150.0,1307653,70140.0,33.333333333022225,100.01425719988595,62.5,58.333333333333336,1.0000248543059702,1.0371020760742073,1307653.0,0.0,0.0,100.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93134888,005930,70150.0,1307655,70140.0,33.333333333022225,100.01425719988595,62.5,58.333333333333336,1.0000238983117278,1.0351255748111814,0.0,0.0,0.0,-50.0,-0.07122507122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135200,005930,70150.0,1307657,70140.0,33.333333333022225,100.01425719988595,62.5,62.5,1.0000229040841575,1.0331621030972455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135293,005930,70150.0,1307661,70140.0,33.333333333022225,100.01425719988595,62.5,62.5,1.0000233246318437,1.0314425318972726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135294,005930,70150.0,1307663,70150.0,33.333333333022225,100.0,62.5,62.5,1.000022177459442,1.0295037372988822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135295,005930,70150.0,1307664,70150.0,33.333333333022225,100.0,62.5,62.5,1.0000202655552475,1.0274620970302957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135385,005930,70150.0,1307665,70150.0,33.333333333022225,100.0,62.5,62.5,1.0000183536612877,1.0254334677086099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135698,005930,70150.0,1307666,70150.0,49.9999999993,100.0,62.5,62.5,1.0000164800148847,1.0234177165585865,0.0,0.0,0.0,0.0,0.07132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135899,005930,70150.0,1307667,70150.0,49.9999999993,100.0,62.5,62.5,1.0000154475963998,1.0214147127012148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135900,005930,70150.0,1307668,70150.0,49.9999999993,100.0,62.5,62.5,1.000014415181626,1.019424327119148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135902,005930,70100.0,1307836,70140.0,33.333333333022225,99.94297120045623,50.0,58.333333333333336,1.0001347062846657,1.0367295378824513,-1307836.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93135991,005930,70150.0,1307837,70140.0,49.99999999965,100.01425719988595,62.5,58.333333333333336,1.0001272874119556,1.034683409577497,1307837.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93136192,005930,70150.0,1307839,70140.0,49.99999999965,100.01425719988595,62.5,58.333333333333336,1.0001205951327743,1.0327657011523617,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93136489,005930,70150.0,1307840,70140.0,66.66666666604445,100.01425719988595,62.5,62.5,1.0001134824143552,1.0307448999206708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93136692,005930,70150.0,1307841,70140.0,49.9999999993,100.01425719988595,62.5,62.5,1.0001063698079815,1.0287368132058494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93136896,005930,70150.0,1307851,70150.0,49.9999999993,100.0,62.5,62.5,1.0001060248456015,1.0277802058183139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93137191,005930,70100.0,1307951,70140.0,33.333333333022225,99.94297120045623,50.0,58.333333333333336,1.0001707159613307,1.0372198144028297,-1307951.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93137285,005930,70150.0,1307952,70140.0,49.99999999965,100.01425719988595,62.5,58.333333333333336,1.0001597026143858,1.0351973467892643,1307952.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93137286,005930,70150.0,1307953,70140.0,49.99999999965,100.01425719988595,62.5,58.333333333333336,1.0001486895268243,1.0331875571330478,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93137287,005930,70150.0,1307954,70140.0,49.99999999965,100.01425719988595,62.5,62.5,1.0001379061277156,1.0311903181745419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93137288,005930,70150.0,1307958,70140.0,49.99999999965,100.01425719988595,62.5,62.5,1.000129302213836,1.0295516928106871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93137595,005930,70150.0,1307968,70150.0,49.99999999965,100.0,62.5,62.5,1.0001249804491046,1.0286162752009456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138285,005930,70150.0,1307969,70150.0,49.99999999965,100.0,62.5,62.5,1.0001138153437994,1.026650278586862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138395,005930,70150.0,1307970,70150.0,49.99999999965,100.0,62.5,62.5,1.0001027652099392,1.0246963913827354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138397,005930,70150.0,1307971,70150.0,66.66666666604445,100.0,62.5,62.5,1.0000917535713165,1.0227544942917737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138489,005930,70150.0,1307973,70150.0,49.9999999993,100.0,62.5,62.5,1.000081468562788,1.0209398446984246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138692,005930,70150.0,1307974,70150.0,49.9999999993,100.0,62.5,62.5,1.0000704192022232,1.0190211126236606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138693,005930,70150.0,1307975,70150.0,49.9999999993,100.0,62.5,62.5,1.0000593701027072,1.017114026571363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93139297,005930,70150.0,1307976,70150.0,49.9999999993,100.0,62.5,62.5,1.000048321264231,1.015218473601321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93139299,005930,70150.0,1307977,70150.0,49.9999999993,100.0,62.5,62.5,1.0000372726867854,1.0133343423068006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93139392,005930,70150.0,1307978,70150.0,100.0,100.0,62.5,62.5,1.0000326086453737,1.0114615227880284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93139485,005930,70150.0,1307979,70150.0,100.0,100.0,62.5,62.5,1.0000279446545985,1.0095999066259511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93139596,005930,70150.0,1307980,70150.0,100.0,100.0,62.5,62.5,1.0000233189431242,1.0077493868566791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93139597,005930,70150.0,1307981,70150.0,100.0,100.0,62.5,62.5,1.000018693281516,1.005909857946477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140297,005930,70150.0,1307983,70150.0,100.0,100.0,62.5,62.5,1.0000147939891144,1.004196580946562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140390,005930,70150.0,1307984,70150.0,100.0,100.0,62.5,62.5,1.0000104742439488,1.0023782781097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140391,005930,70150.0,1307985,70150.0,100.0,100.0,62.5,62.5,1.0000099390506831,1.0005706616016254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140483,005930,70150.0,1307986,70150.0,100.0,100.0,62.5,62.5,1.0000094038588085,0.998773631322498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140484,005930,70150.0,1307987,70150.0,100.0,100.0,62.5,62.5,1.0000088686683253,0.9969870884859829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140485,005930,70150.0,1307988,70150.0,100.0,100.0,62.5,62.5,1.000008333479233,0.9952109355969736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140685,005930,70100.0,1307995,70140.0,0.0,99.94297120045623,50.0,58.333333333333336,1.00001227083968,0.9941373339270678,-1307995.0,0.0,0.0,-50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140793,005930,70100.0,1308004,70130.0,0.0,99.95722230144018,50.0,54.166666666666664,1.0000177754909618,0.9933021064379379,0.0,0.0,0.0,50.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93140995,005930,70100.0,1308024,70120.0,0.0,99.9714774671991,50.0,50.0,1.0000309636933493,0.9937427621013932,0.0,0.0,0.0,0.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93141089,005930,70100.0,1308125,70110.0,0.0,99.98573669947226,50.0,50.0,1.0001022560357342,1.0035310228491874,0.0,0.0,0.0,0.0,-0.07127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93141291,005930,70150.0,1308126,70110.0,49.9999999993,100.05705320211098,62.5,54.166666666666664,1.0000970948754548,1.001748055541009,1308126.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93141495,005930,70150.0,1308127,70120.0,49.9999999993,100.04278379920137,62.5,58.333333333333336,1.0000919720059538,0.9999753874845441,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93141588,005930,70150.0,1308128,70130.0,49.9999999993,100.02851846570655,62.5,62.5,1.0000868491967674,0.998212923927485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
