time,stock_code,current_price,volume,prev_day_high,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,indiv_net_vol,foreign_net_vol,inst_net_vol,pension_net_vol,trust_net_vol,insurance_net_vol,private_fund_net_vol,bank_net_vol,state_net_vol,other_net_vol,prog_net_vol
143957381,005930,70500.0,9218948,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.8843793801581217,0.0,0.0,0.0,100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143957518,005930,70600.0,9218952,0.0,70540.0,50.0,100.08505812305076,72.72727272727273,66.66666666666667,1.0,1.8090796715253925,9218952.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143958032,005930,70600.0,9218954,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,69.6969696969697,1.0,1.740220960104689,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143958327,005930,70500.0,9218958,0.0,70540.0,44.44444444444444,99.94329458463284,63.63636363636363,69.6969696969697,1.0,1.6813752187168263,-9218958.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959526,005930,70500.0,9218995,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.668321434833375,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959527,005930,70500.0,9218999,0.0,70540.0,42.857142857142854,99.94329458463284,63.63636363636363,63.63636363636363,1.0,1.6175350763221525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144000319,005930,70550.0,9219008,0.0,70530.0,46.666666666666664,100.02835672763364,68.18181818181817,65.15151515151514,1.0,1.5774305258966614,9219008.0,0.0,0.0,50.0,0.07092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144001225,005930,70500.0,9219035,0.0,70510.0,50.0,99.98581761452276,63.63636363636363,65.15151515151514,1.0,1.5619159826818454,-9219035.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144001428,005930,70550.0,9219040,0.0,70520.0,53.33333333333334,100.04254112308566,68.18181818181817,66.66666666666667,1.0,1.5225849326933258,9219040.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144001725,005930,70550.0,9219045,0.0,70530.0,53.33333333333334,100.02835672763364,68.18181818181817,66.66666666666667,1.0,1.48653265404651,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002425,005930,70500.0,9219048,0.0,70530.0,42.857142857142854,99.95746490854955,63.63636363636363,66.66666666666666,1.0,1.4510820141994036,-9219048.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002627,005930,70550.0,9219051,0.0,70530.0,53.846153846153854,100.02835672763364,68.18181818181817,66.66666666666667,1.0,1.4183107822350225,9219051.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002721,005930,70550.0,9219052,0.0,70540.0,45.45454545454546,100.0141763538418,68.18181818181817,66.66666666666667,1.0,1.3856668906669367,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002922,005930,70550.0,9219059,0.0,70540.0,55.55555555555556,100.0141763538418,68.18181818181817,68.18181818181817,1.0,1.361960900164364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002924,005930,70600.0,9219109,0.0,70550.0,60.0,100.07087172218286,72.72727272727273,69.69696969696969,1.0,1.3875801420246092,9219109.0,0.0,0.0,50.0,0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003420,005930,70500.0,9219135,0.0,70550.0,40.0,99.92912827781714,63.63636363636363,68.18181818181817,1.0,1.3855412152574464,-9219135.0,0.0,0.0,-150.0,-0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003624,005930,70500.0,9219162,0.0,70540.0,40.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.384965271300401,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003624,005930,70600.0,9219238,0.0,70550.0,60.0,100.07087172218286,72.72727272727273,66.66666666666667,1.0,1.4377691320881816,9219238.0,0.0,0.0,100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003917,005930,70500.0,9219263,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.4328222002786666,-9219263.0,0.0,0.0,-200.0,-0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003918,005930,70600.0,9219267,0.0,70540.0,57.142857142857146,100.08505812305076,72.72727272727273,69.6969696969697,1.0,1.405974350436344,9219267.0,0.0,0.0,200.0,0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144004319,005930,70500.0,9219324,0.0,70540.0,46.666666666666664,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.4370602300960293,-9219324.0,0.0,0.0,-200.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144005420,005930,70600.0,9219328,0.0,70560.0,56.25,100.05668934240364,72.72727272727273,69.6969696969697,1.0,1.4108064617002098,9219328.0,0.0,0.0,200.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144005917,005930,70600.0,9219330,0.0,70560.0,53.33333333333334,100.05668934240364,72.72727272727273,69.6969696969697,1.0,1.3840984653869532,0.0,0.0,0.0,-100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144006117,005930,70600.0,9219332,0.0,70580.0,53.33333333333334,100.02833663927457,72.72727272727273,72.72727272727273,1.0,1.3589824604874636,0.0,0.0,0.0,0.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144006938,005930,70500.0,9219551,0.0,70560.0,50.0,99.91496598639455,63.63636363636363,69.6969696969697,1.0,1.5591921231040236,-9219551.0,0.0,0.0,-100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144007931,005930,70550.0,9219556,0.0,70570.0,50.0,99.97165934533088,68.18181818181817,68.18181818181819,1.0,1.5293410901513278,9219556.0,0.0,0.0,150.0,-0.0708215297450425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144010931,005930,70550.0,9219854,0.0,70560.0,50.0,99.9858276643991,68.18181818181817,66.66666666666667,1.0,1.7944996690432957,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144010932,005930,70600.0,9221526,0.0,70560.0,52.94117647058823,100.05668934240364,72.72727272727273,69.69696969696969,1.0,3.2670283550681,9221526.0,0.0,0.0,50.0,0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144010933,005930,70600.0,9221531,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,71.2121212121212,1.0,3.0484054360010777,0.0,0.0,0.0,-50.0,0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144012721,005930,70600.0,9221540,0.0,70580.0,57.142857142857146,100.02833663927457,72.72727272727273,72.72727272727273,1.0,2.872200417801269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144013232,005930,70600.0,9221550,0.0,70590.0,57.142857142857146,100.01416631250886,72.72727272727273,72.72727272727273,1.0,2.725047555487424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144013324,005930,70500.0,9221555,0.0,70580.0,42.857142857142854,99.88665344290168,63.63636363636363,69.6969696969697,1.0,2.595631586344208,-9221555.0,0.0,0.0,-100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144013620,005930,70600.0,9221561,0.0,70580.0,57.142857142857146,100.02833663927457,72.72727272727273,69.6969696969697,1.0,2.4841815257735624,9221561.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144014132,005930,70500.0,9221593,0.0,70560.0,42.857142857142854,99.91496598639455,63.63636363636363,66.66666666666667,1.0,2.4045573179298403,-9221593.0,0.0,0.0,-200.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144014316,005930,70500.0,9221650,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,2.3508617689989,0.0,0.0,0.0,100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144016728,005930,70600.0,9221653,0.0,70540.0,50.0,100.08505812305076,72.72727272727273,66.66666666666667,1.0,2.266537812681448,9221653.0,0.0,0.0,100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144017319,005930,70600.0,9221658,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,69.6969696969697,1.0,2.1921737970647035,0.0,0.0,0.0,-100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144017320,005930,70600.0,9221662,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,72.72727272727273,1.0,2.1243079760763224,0.0,0.0,0.0,0.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144017632,005930,70600.0,9221732,0.0,70580.0,60.0,100.02833663927457,72.72727272727273,72.72727272727273,1.0,2.1044430501609654,0.0,0.0,0.0,0.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144018021,005930,70500.0,9221760,0.0,70580.0,45.45454545454546,99.88665344290168,63.63636363636363,69.6969696969697,1.0,2.059846568098218,-9221760.0,0.0,0.0,-100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144018222,005930,70500.0,9221786,0.0,70560.0,45.45454545454546,99.91496598639455,63.63636363636363,66.66666666666667,1.0,2.017696199320118,0.0,0.0,0.0,100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144018830,005930,70600.0,9221792,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,66.66666666666667,1.0,1.9667806598261568,9221792.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144019124,005930,70600.0,9221982,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,69.6969696969697,1.0,2.0294167655014532,0.0,0.0,0.0,-100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144020836,005930,70500.0,9221985,0.0,70540.0,42.857142857142854,99.94329458463284,63.63636363636363,69.6969696969697,1.0,1.976971182509678,-9221985.0,0.0,0.0,-100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144021225,005930,70600.0,9221986,0.0,70560.0,50.0,100.05668934240364,72.72727272727273,69.6969696969697,1.0,1.9273571916951984,9221986.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144021226,005930,70600.0,9221998,0.0,70580.0,57.142857142857146,100.02833663927457,72.72727272727273,69.6969696969697,1.0,1.8876315179572323,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144022328,005930,70600.0,9222065,0.0,70580.0,50.0,100.02833663927457,72.72727272727273,72.72727272727273,1.0,1.881730501457793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144022933,005930,70500.0,9222066,0.0,70560.0,50.0,99.91496598639455,63.63636363636363,69.6969696969697,1.0,1.8393041116580604,-9222066.0,0.0,0.0,-100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144023523,005930,70500.0,9222082,0.0,70560.0,50.0,99.91496598639455,63.63636363636363,66.66666666666667,1.0,1.8079533839772466,0.0,0.0,0.0,100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144023725,005930,70500.0,9222137,0.0,70540.0,40.0,99.94329458463284,63.63636363636363,63.63636363636363,1.0,1.7999183254796487,0.0,0.0,0.0,0.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144024023,005930,70600.0,9222138,0.0,70540.0,50.0,100.08505812305076,72.72727272727273,66.66666666666667,1.0,1.7631144469776274,9222138.0,0.0,0.0,100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144024522,005930,70500.0,9222226,0.0,70520.0,42.857142857142854,99.97163925127623,63.63636363636363,66.66666666666667,1.0,1.775191953305775,-9222226.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144024523,005930,70500.0,9222255,0.0,70520.0,42.857142857142854,99.97163925127623,63.63636363636363,66.66666666666667,1.0,1.7551984065332666,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144025221,005930,70500.0,9222257,0.0,70520.0,50.0,99.97163925127623,63.63636363636363,63.63636363636363,1.0,1.7221607307428377,0.0,0.0,0.0,0.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144025222,005930,70500.0,9222259,0.0,70520.0,50.0,99.97163925127623,63.63636363636363,63.63636363636363,1.0,1.6909787746448226,0.0,0.0,0.0,0.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144025532,005930,70600.0,9222262,0.0,70520.0,50.0,100.11344299489507,72.72727272727273,66.66666666666667,1.0,1.662005710366705,9222262.0,0.0,0.0,100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144025920,005930,70500.0,9222276,0.0,70520.0,42.857142857142854,99.97163925127623,63.63636363636363,66.66666666666667,1.0,1.6402158839403636,-9222276.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144026324,005930,70550.0,9222278,0.0,70530.0,53.846153846153854,100.02835672763364,68.18181818181817,68.18181818181819,1.0,1.6134119262967206,9222278.0,0.0,0.0,150.0,0.07092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144026326,005930,70600.0,9222280,0.0,70550.0,50.0,100.07087172218286,72.72727272727273,68.18181818181819,1.0,1.5879310849704318,9222280.0,0.0,0.0,0.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144026729,005930,70600.0,9222285,0.0,70570.0,50.0,100.04251098200368,72.72727272727273,71.2121212121212,1.0,1.5651857218130838,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144026822,005930,70500.0,9222286,0.0,70550.0,42.857142857142854,99.92912827781714,63.63636363636363,69.6969696969697,1.0,1.5414924176043983,-9222286.0,0.0,0.0,-100.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144026932,005930,70500.0,9222311,0.0,70550.0,50.0,99.92912827781714,63.63636363636363,66.66666666666667,1.0,1.5308643280308238,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144027318,005930,70600.0,9222316,0.0,70560.0,57.142857142857146,100.05668934240364,72.72727272727273,66.66666666666667,1.0,1.5108023756752058,9222316.0,0.0,0.0,100.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144027631,005930,70500.0,9222317,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.4896328497163729,-9222317.0,0.0,0.0,-200.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144028329,005930,70600.0,9222335,0.0,70540.0,50.0,100.08505812305076,72.72727272727273,69.6969696969697,1.0,1.4777254157861923,9222335.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144028422,005930,70500.0,9222338,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.4589848823539078,-9222338.0,0.0,0.0,-200.0,-0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144029230,005930,70500.0,9222339,0.0,70540.0,50.0,99.94329458463284,63.63636363636363,66.66666666666667,1.0,1.4400230655028285,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144031223,005930,70550.0,9222340,0.0,70530.0,52.94117647058823,100.02835672763364,68.18181818181817,65.15151515151514,1.0,1.421802369607246,9222340.0,0.0,0.0,50.0,0.07092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144031830,005930,70550.0,9222356,0.0,70540.0,52.94117647058823,100.0141763538418,68.18181818181817,66.66666666666667,1.0,1.4115478701620836,0.0,0.0,0.0,-50.0,0.07092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144031830,005930,70600.0,9222418,0.0,70540.0,50.0,100.08505812305076,72.72727272727273,69.69696969696969,1.0,1.4239152086433073,9222418.0,0.0,0.0,50.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144032126,005930,70600.0,9222426,0.0,70560.0,57.142857142857146,100.05668934240364,72.72727272727273,71.2121212121212,1.0,1.4099866051494119,0.0,0.0,0.0,-50.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
