time,stock_code,current_price,volume,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty
1.75644E+12,161390,40200,289241,40180,50,100.049776,4.347826087,2.898550725,1.003718124,1.693698422,289241,100,0.748235419,100,0.124533001,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,917,542,131,497,285,3172,5671,2675,3293,1660
1.75644E+12,161390,40150,289242,40180,44.44444444,99.92533599,0,1.449275362,1.003342602,1.663966196,-289242,100,0.748142645,-100,-0.124378109,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,918,542,131,497,285,3172,5671,2675,3293,1660
1.75644E+12,161390,40250,289244,40190,60,100.1492909,8.695652174,4.347826087,1.002973962,1.636116415,289244,100,0.747294717,150,0.249066002,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,917,552,131,497,285,3171,5671,2675,3293,1660
1.75644E+12,161390,40150,289245,40180,50,99.92533599,0,2.898550725,1.002606823,1.609306046,-289245,100,0.746885107,-200,-0.248447205,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,922,552,131,497,285,3171,5675,2675,3293,1660
1.75644E+12,161390,40250,289253,40200,53.84615385,100.1243781,8.695652174,5.797101449,1.002262995,1.586217455,289253,100,0.746871686,200,0,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,922,552,131,497,285,3170,5675,2675,3293,1660
1.75644E+12,161390,40150,289254,40190,46.66666667,99.90047275,0,2.898550725,1.001895175,1.561803115,-289254,100,0.747612985,-200,-0.248447205,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,914,552,131,497,285,3170,5675,2675,3293,1660
1.75644E+12,161390,40150,289258,40190,46.66666667,99.90047275,0,2.898550725,1.001538189,1.539528019,0,100,0.747612985,100,-0.248447205,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,914,552,131,497,285,3170,5675,2675,3293,1660
1.75644E+12,161390,40150,289306,40170,42.85714286,99.9502116,0,0,1.001326306,1.533253925,0,100,0.746711922,0,0,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,923,552,131,497,285,3165,5675,2675,3293,1660
1.75644E+12,161390,40150,289307,40170,50,99.9502116,0,0,1.000955781,1.511353447,0,100,0.745972673,0,0,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,924,552,131,497,285,3117,5675,2675,3293,1660
1.75644E+12,161390,40200,289327,40160,53.84615385,100.0996016,4.347826087,1.449275362,1.000647957,1.49679894,289327,50,0.724499798,50,0.124533001,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,924,552,131,497,285,123,3093,5675,2675,3388
1.75644E+12,161390,40250,289337,40180,57.14285714,100.174216,8.695652174,4.347826087,1.000445181,1.479508832,289337,50,0.724181724,0,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,924,552,131,497,285,122,3074,5675,2675,3388
1.75644E+12,161390,40200,289338,40190,50,100.0248818,4.347826087,5.797101449,1.000389316,1.459917031,-289338,50,0.725209356,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,914,552,131,497,285,124,3074,5675,2675,3388
1.75644E+12,161390,40200,289395,40200,50,100,4.347826087,5.797101449,1.00053606,1.459765314,0,50,0.720545049,50,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,914,552,131,497,285,123,2786,5675,2675,3388
1.75644E+12,161390,40200,289445,40210,53.84615385,99.97513056,4.347826087,4.347826087,1.000652363,1.457367042,0,50,0.72256222,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,915,552,131,497,285,66,2973,5675,2675,3388
1.75644E+12,161390,40200,289486,40210,50,99.97513056,4.347826087,4.347826087,1.000730621,1.452150515,0,50,0.722089847,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,918,560,131,497,285,41,3032,5675,2675,3393
1.75644E+12,161390,40200,289497,40200,54.54545455,100,4.347826087,4.347826087,1.000708972,1.437317162,0,50,0.722089847,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,918,560,131,497,285,41,3032,5675,2675,3393
1.75644E+12,161390,40150,289498,40190,40,99.90047275,0,2.898550725,1.000652762,1.41977454,-289498,100,0.737384412,-50,-0.124378109,40250,40300,40350,40400,40450,40150,40100,40050,40000,39950,1012,560,131,497,285,3032,5675,2675,3393,1665
1.75644E+12,161390,40200,289510,40190,55.55555556,100.0248818,4.347826087,2.898550725,1.000632675,1.406464668,289510,50,0.712087022,100,0.124533001,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1015,560,131,497,285,26,3026,5675,2675,3393
1.75644E+12,161390,40200,289550,40190,42.85714286,100.0248818,4.347826087,2.898550725,1.000705038,1.402758477,0,50,0.675594278,-50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1540,563,131,497,285,830,3005,5675,2675,3393
1.75644E+12,161390,40200,289551,40190,60,100.0248818,4.347826087,4.347826087,1.000645553,1.386591896,0,50,0.673451804,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1556,563,131,497,285,790,3005,5675,2675,3393
1.75644E+12,161390,40250,289556,40200,66.66666667,100.1243781,8.695652174,5.797101449,1.00060837,1.372277342,289556,50,0.66460314,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1558,563,131,497,285,789,3026,5675,2675,2893
1.75644E+12,161390,40225,289557,40215,61.53846154,100.0248663,6.52173913,6.52173913,1.000557368,1.357163836,-289557,50,0.665451734,-75,-0.062111801,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1553,563,131,497,285,810,3026,5675,2675,2893
1.75644E+12,161390,40225,289572,40220,61.53846154,100.0124316,6.52173913,7.246376812,1.000552499,1.347051561,0,50,0.664165103,25,-0.062111801,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1567,563,131,497,285,810,3026,5675,2675,2893
1.75644E+12,161390,40200,289591,40220,50,99.9502735,4.347826087,5.797101449,1.00055834,1.338572685,-289591,50,0.664165103,-25,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1567,563,131,497,285,810,3026,5675,2675,2893
1.75644E+12,161390,40200,289644,40220,40,99.9502735,4.347826087,5.072463768,1.000673867,1.341261576,0,50,0.664165103,25,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1567,563,131,497,285,810,3026,5675,2675,2893
1.75644E+12,161390,40250,289649,40220,60,100.0745898,8.695652174,5.797101449,1.000622865,1.328645373,289649,50,0.65667605,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1606,591,131,497,285,738,3026,5675,2675,2893
1.75644E+12,161390,40200,289680,40215,50,99.96270048,4.347826087,5.797101449,1.000657018,1.32469676,-289680,50,0.657133392,-100,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1601,591,131,497,285,738,3026,5675,2675,2893
1.75644E+12,161390,40200,289682,40210,50,99.97513056,4.347826087,5.797101449,1.000598946,1.311720623,0,50,0.665337357,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1601,591,131,497,285,1182,3026,5675,2675,2893
1.75644E+12,161390,40250,289685,40220,57.14285714,100.0745898,8.695652174,5.797101449,1.00054399,1.299456246,289685,50,0.665301283,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1601,591,131,497,285,1180,3026,5675,2675,2893
1.75644E+12,161390,40200,289686,40220,50,99.9502735,4.347826087,5.797101449,1.000485416,1.286928775,-289686,50,0.687032487,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1362,591,131,497,285,1180,3026,5675,2675,2893
1.75644E+12,161390,40200,289687,40210,57.14285714,99.97513056,4.347826087,5.797101449,1.000428404,1.27476729,0,50,0.687015398,50,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1362,591,131,497,285,1179,3026,5675,2675,2893
1.75644E+12,161390,40200,289731,40210,50,99.97513056,4.347826087,4.347826087,1.000512462,1.27647814,0,50,0.683356034,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1402,591,131,497,285,1180,3026,5675,2675,2893
1.75644E+12,161390,40200,289733,40210,50,99.97513056,4.347826087,4.347826087,1.000460981,1.265029884,0,50,0.682595161,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1402,591,131,497,285,1136,3026,5675,2675,2893
1.75644E+12,161390,40200,289769,40200,50,100,4.347826087,4.347826087,1.000529322,1.264554406,0,50,0.682508467,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1402,591,131,497,285,1134,3023,5675,2675,2893
1.75644E+12,161390,40200,289770,40200,40,100,4.347826087,4.347826087,1.000483721,1.253207654,0,50,0.680832421,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1410,591,131,497,285,1100,3023,5675,2655,2893
1.75644E+12,161390,40200,289779,40200,44.44444444,100,4.347826087,4.347826087,1.000466089,1.244667827,0,50,0.680809185,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1415,591,131,497,285,1125,3023,5675,2655,2893
1.75644E+12,161390,40200,289782,40200,44.44444444,100,4.347826087,4.347826087,1.0004274,1.234501566,0,50,0.680652043,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1415,591,131,497,285,1116,3023,5675,2655,2893
1.75644E+12,161390,40200,289783,40200,50,100,4.347826087,4.347826087,1.00038371,1.223985462,0,50,0.696646104,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1422,591,131,497,285,2114,3028,5675,2655,2893
1.75644E+12,161390,40200,289814,40200,50,100,4.347826087,4.347826087,1.000445139,1.223063673,0,50,0.696800249,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1424,591,131,497,285,2135,3028,5675,2655,2893
1.75644E+12,161390,40200,289817,40200,33.33333333,100,4.347826087,4.347826087,1.000409564,1.213530766,0,50,0.696800249,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1424,591,131,497,285,2135,3028,5675,2655,2893
1.75644E+12,161390,40200,289830,40200,50,100,4.347826087,4.347826087,1.000407128,1.207341613,0,50,0.69626556,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1424,591,131,497,285,2101,3028,5675,2655,2893
1.75644E+12,161390,40200,289831,40200,50,100,4.347826087,4.347826087,1.000363275,1.197615713,0,50,0.696060622,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1424,591,131,497,285,2088,3028,5675,2655,2893
1.75644E+12,161390,40200,289832,40200,0,100,4.347826087,4.347826087,1.000321842,1.188130125,0,50,0.685301702,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1547,591,131,497,285,2088,3041,5662,2655,2893
1.75644E+12,161390,40250,289839,40210,100,100.0994777,8.695652174,5.797101449,1.000303191,1.180727465,289839,50,0.693536236,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1547,591,131,497,285,2599,3041,5672,2655,2893
1.75644E+12,161390,40225,289855,40215,66.66666667,100.0248663,6.52173913,6.52173913,1.000321989,1.176288054,-289855,50,0.692950184,-75,-0.062111801,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1584,591,131,497,285,2742,3041,5672,2668,2903
1.75644E+12,161390,40200,289857,40215,50,99.96270048,4.347826087,6.52173913,1.000292989,1.167667842,-289857,50,0.692950184,0,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1584,591,131,497,285,2742,3041,5672,2668,2903
1.75644E+12,161390,40200,289861,40215,50,99.96270048,4.347826087,5.072463768,1.000275553,1.159866547,0,50,0.692950184,25,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1584,591,131,497,285,2742,3041,5672,2668,2903
1.75644E+12,161390,40200,289862,40215,50,99.96270048,4.347826087,4.347826087,1.000247938,1.151328149,0,50,0.692185325,0,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1592,591,131,497,285,2736,3041,5672,2668,2903
1.75644E+12,161390,40200,289915,40205,50,99.98756374,4.347826087,4.347826087,1.00039113,1.15895666,0,50,0.692170022,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1592,591,131,497,285,2735,3041,5672,2668,2903
1.75644E+12,161390,40200,289933,40200,50,100,4.347826087,4.347826087,1.000410608,1.155761976,0,50,0.691356794,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1592,591,131,497,285,2682,3041,5672,2668,2903
1.75644E+12,161390,40200,289934,40200,50,100,4.347826087,4.347826087,1.000371429,1.147457314,0,50,0.691125854,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1592,591,131,497,285,2667,3041,5672,2668,2903
1.75644E+12,161390,40200,289936,40200,50,100,4.347826087,4.347826087,1.000342952,1.139643614,0,50,0.691295244,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1592,591,131,497,285,2678,3041,5672,2668,2903
1.75644E+12,161390,40200,289987,40200,50,100,4.347826087,4.347826087,1.000475074,1.146999608,0,50,0.691295244,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1592,591,131,497,285,2678,3041,5672,2668,2903
1.75644E+12,161390,40200,290006,40200,50,100,4.347826087,4.347826087,1.000499722,1.14449512,0,50,0.69042383,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1593,591,131,497,285,2627,3041,5672,2668,2903
1.75644E+12,161390,40250,290009,40210,66.66666667,100.0994777,8.695652174,5.797101449,1.000468826,1.137187823,290009,50,0.687596783,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1623,591,131,497,285,2608,3041,5672,2668,2903
1.75644E+12,161390,40200,290010,40210,50,99.97513056,4.347826087,5.797101449,1.000432413,1.129430328,-290010,50,0.68784972,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1620,591,131,497,285,2608,3041,5672,2668,2903
1.75644E+12,161390,40200,290015,40210,50,99.97513056,4.347826087,5.797101449,1.000409457,1.123057629,0,50,0.68480375,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1656,591,131,497,285,2607,3041,5672,2668,2903
1.75644E+12,161390,40200,290033,40210,33.33333333,99.97513056,4.347826087,4.347826087,1.000428411,1.120788885,0,50,0.684871437,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1656,593,131,497,285,2622,3041,5672,2668,2903
1.75644E+12,161390,40200,290034,40210,40,99.97513056,4.347826087,4.347826087,1.000393902,1.113416488,0,50,0.68445198,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1658,593,131,497,285,2606,3041,5672,2668,2903
1.75644E+12,161390,40200,290080,40200,50,100,4.347826087,4.347826087,1.000507186,1.119897976,0,50,0.684436244,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1658,593,131,497,285,2605,3041,5672,2668,2903
1.75644E+12,161390,40200,290098,40200,50,100,4.347826087,4.347826087,1.000523028,1.117802622,0,50,0.683710701,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1658,593,131,497,285,2559,3041,5672,2668,2903
1.75644E+12,161390,40250,290103,40210,66.66666667,100.0994777,8.695652174,5.797101449,1.000493344,1.11182546,290103,50,0.682247663,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1672,593,131,497,285,2541,3041,5672,2668,2903
1.75644E+12,161390,40200,290127,40210,50,99.97513056,4.347826087,5.797101449,1.000525218,1.111749492,-290127,50,0.682668267,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1667,593,131,497,285,2541,3041,5672,2668,2903
1.75644E+12,161390,40200,290146,40210,50,99.97513056,4.347826087,5.797101449,1.000537777,1.11019482,0,50,0.683599419,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1656,592,131,497,285,2536,3041,5672,2668,2903
1.75644E+12,161390,40200,290151,40210,50,99.97513056,4.347826087,4.347826087,1.000503957,1.104451453,0,50,0.683298267,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1656,592,131,497,285,2517,3041,5672,2668,2903
1.75644E+12,161390,40200,290152,40210,50,99.97513056,4.347826087,4.347826087,1.000456521,1.097613907,0,50,0.683298267,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1656,592,131,497,285,2517,3041,5672,2668,2903
1.75644E+12,161390,40250,290156,40210,60,100.0994777,8.695652174,5.797101449,1.000419433,1.091818781,290156,50,0.682223335,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,1668,592,131,497,285,2513,3041,5672,2668,2903
1.75644E+12,161390,40250,290166,40220,60,100.0745898,8.695652174,7.246376812,1.000401483,1.087958733,0,50,0.638340403,-50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2204,592,131,497,285,2518,3041,5672,2668,2903
1.75644E+12,161390,40200,290167,40220,40,99.9502735,4.347826087,7.246376812,1.000361474,1.081459837,-290167,50,0.639139554,-50,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2194,592,131,497,285,2518,3041,5672,2668,2903
1.75644E+12,161390,40200,290190,40220,50,99.9502735,4.347826087,5.797101449,1.000396449,1.081747285,0,50,0.640873786,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2194,592,131,497,285,2617,3041,5672,2668,2903
1.75644E+12,161390,40250,290193,40230,60,100.0497141,8.695652174,5.797101449,1.000362132,1.076010072,290193,50,0.640472372,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2194,592,131,497,285,2594,3041,5672,2668,2903
1.75644E+12,161390,40225,290209,40225,54.54545455,100,6.52173913,6.52173913,1.000370215,1.074317378,-290209,50,0.639038602,-75,-0.062111801,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2212,592,131,497,285,2594,3041,5672,2668,2903
1.75644E+12,161390,40200,290214,40215,50,99.96270048,4.347826087,6.52173913,1.000348313,1.069352071,-290214,50,0.639038602,0,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2212,592,131,497,285,2594,3041,5672,2668,2903
1.75644E+12,161390,40200,290246,40215,50,99.96270048,4.347826087,5.072463768,1.000417234,1.072651179,0,50,0.638950947,25,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2212,592,131,497,285,2589,3041,5672,2668,2903
1.75644E+12,161390,40200,290283,40215,50,99.96270048,4.347826087,4.347826087,1.000497521,1.077452801,0,50,0.638388948,0,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2212,592,131,497,285,2557,3041,5672,2668,2903
1.75644E+12,161390,40200,290327,40205,40,99.98756374,4.347826087,4.347826087,1.000594511,1.08434071,0,50,0.638388948,0,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2212,592,131,497,285,2557,3041,5672,2668,2903
1.75644E+12,161390,40200,290328,40200,50,100,4.347826087,4.347826087,1.000543991,1.078183562,0,50,0.641688706,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2153,592,131,497,285,2476,3041,5672,2668,2903
1.75644E+12,161390,40200,290333,40200,50,100,4.347826087,4.347826087,1.000509502,1.073344699,0,50,0.641688706,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2153,592,131,497,285,2476,3041,5672,2668,2903
1.75644E+12,161390,40200,290387,40200,50,100,4.347826087,4.347826087,1.000634729,1.083389542,0,50,0.63879108,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2471,3041,5672,2668,2903
1.75644E+12,161390,40200,290405,40200,50,100,4.347826087,4.347826087,1.000640723,1.08247714,0,50,0.637870171,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2419,3041,5672,2668,2903
1.75644E+12,161390,40200,290406,40200,33.33333333,100,4.347826087,4.347826087,1.000591074,1.076480426,0,50,0.637550299,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2401,3041,5672,2668,2903
1.75644E+12,161390,40200,290425,40200,33.33333333,100,4.347826087,4.347826087,1.000601032,1.076015903,0,50,0.641995056,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2653,3042,5672,2668,2903
1.75644E+12,161390,40200,290426,40200,50,100,4.347826087,4.347826087,1.000552942,1.070162409,0,50,0.641665049,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2634,3042,5672,2668,2903
1.75644E+12,161390,40200,290427,40200,50,100,4.347826087,4.347826087,1.000507959,1.064409758,0,50,0.641647664,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2633,3042,5672,2668,2903
1.75644E+12,161390,40250,290430,40210,50,100.0994777,8.695652174,5.797101449,1.000470214,1.059357724,290430,50,0.641630277,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2188,592,131,497,285,2632,3042,5672,2668,2903
1.75644E+12,161390,40200,290431,40210,40,99.97513056,4.347826087,5.797101449,1.000425583,1.053791706,-290431,50,0.641869268,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2185,592,131,497,285,2632,3042,5672,2668,2903
1.75644E+12,161390,40250,290439,40220,66.66666667,100.0745898,8.695652174,7.246376812,1.000404379,1.050426841,290439,50,0.641851888,100,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2185,592,131,497,285,2631,3042,5672,2668,2903
1.75644E+12,161390,40200,290444,40220,50,99.9502735,4.347826087,5.797101449,1.000373706,1.046225456,-290444,50,0.641851888,-100,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2185,592,131,497,285,2631,3042,5672,2668,2903
1.75644E+12,161390,40200,290462,40220,50,99.9502735,4.347826087,5.797101449,1.00038488,1.046013198,0,50,0.642402758,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2177,592,131,497,285,2626,3042,5672,2668,2903
1.75644E+12,161390,40250,290469,40220,60,100.0745898,8.695652174,5.797101449,1.000360926,1.042519969,290469,50,0.642315912,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2177,592,131,497,285,2621,3042,5672,2668,2903
1.75644E+12,161390,40200,290470,40220,50,99.9502735,4.347826087,5.797101449,1.000316656,1.037286915,-290470,50,0.642874496,-100,-0.124223602,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2170,592,131,497,285,2621,3042,5672,2668,2903
1.75644E+12,161390,40200,290487,40210,50,99.97513056,4.347826087,5.797101449,1.000327316,1.036952974,0,50,0.642857143,50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2170,592,131,497,285,2620,3042,5672,2668,2903
1.75644E+12,161390,40200,290526,40210,50,99.97513056,4.347826087,4.347826087,1.000407875,1.043268514,0,50,0.642628049,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2170,594,131,497,285,2616,3042,5672,2668,2903
1.75644E+12,161390,40200,290559,40210,50,99.97513056,4.347826087,4.347826087,1.000467593,1.047736304,0,50,0.641932028,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2170,594,131,497,285,2579,3042,5671,2667,2902
1.75644E+12,161390,40200,290576,40200,50,100,4.347826087,4.347826087,1.000475661,1.047369725,0,50,0.641355767,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2170,594,131,497,285,2546,3042,5671,2667,2902
1.75645E+12,161390,40200,290577,40200,50,100,4.347826087,4.347826087,1.000436047,1.042222422,0,50,0.641443198,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2170,594,131,497,285,2550,3042,5672,2667,2902
1.75645E+12,161390,40200,290578,40200,50,100,4.347826087,4.347826087,1.000396436,1.037156083,0,50,0.641167883,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2579,3042,5672,2668,2902
1.75645E+12,161390,40200,290583,40200,50,100,4.347826087,4.347826087,1.000370599,1.033371206,0,50,0.641167883,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2578,3042,5672,2668,2903
1.75645E+12,161390,40200,290601,40200,40,100,4.347826087,4.347826087,1.000395716,1.033558689,0,50,0.641080555,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2573,3042,5672,2668,2903
1.75645E+12,161390,40200,290602,40200,50,100,4.347826087,4.347826087,1.000365238,1.028659426,0,50,0.640765821,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2555,3042,5672,2668,2903
1.75645E+12,161390,40200,290604,40200,33.33333333,100,4.347826087,4.347826087,1.000338031,1.024135389,0,50,0.640748319,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2554,3042,5672,2668,2903
1.75645E+12,161390,40200,290656,40200,50,100,4.347826087,4.347826087,1.000477252,1.034707328,0,50,0.640713311,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2552,3042,5672,2668,2903
1.75645E+12,161390,40225,290672,40205,60,100.0497451,6.52173913,5.072463768,1.000489967,1.03437811,290672,50,0.64059073,25,0.062189055,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2550,3037,5672,2668,2903
1.75645E+12,161390,40200,290673,40205,25,99.98756374,4.347826087,5.072463768,1.000451054,1.029569769,-290673,50,0.64059073,-50,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2550,3037,5672,2668,2903
1.75645E+12,161390,40200,290674,40205,50,99.98756374,4.347826087,5.072463768,1.000412488,1.024833402,0,50,0.640573211,25,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2549,3037,5672,2668,2903
1.75645E+12,161390,40200,290690,40205,50,99.98756374,4.347826087,4.347826087,1.000422966,1.024673373,0,50,0.640187372,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2527,3037,5672,2668,2903
1.75645E+12,161390,40200,290691,40205,50,99.98756374,4.347826087,4.347826087,1.000383027,1.020032171,0,50,0.639994141,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2516,3037,5672,2668,2903
1.75645E+12,161390,40200,290716,40200,50,100,4.347826087,4.347826087,1.00042224,1.022667914,0,50,0.639976565,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2180,594,131,497,285,2515,3037,5672,2668,2903
1.75645E+12,161390,40200,290733,40200,50,100,4.347826087,4.347826087,1.000434092,1.022897603,0,50,0.635344575,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2234,594,131,497,285,2497,3037,5672,2668,2903
1.75645E+12,161390,40200,290764,40200,50,100,4.347826087,4.347826087,1.000489984,1.027351577,0,50,0.635042193,0,0,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2234,594,131,497,285,2480,3037,5672,2668,2903
1.75645E+12,161390,40250,290768,40210,75,100.0994777,8.695652174,5.797101449,1.000452455,1.023676787,290768,50,0.634489497,50,0.124378109,40250,40300,40350,40400,40450,40200,40150,40100,40050,40000,2234,594,131,497,285,2449,3037,5672,2668,2903
